,IMAGE_URL_0,DESCRIPTION_0,SEECLICKFIX_DATE_0,IMAGE_URL_1,DESCRIPTION_1,SEECLICKFIX_DATE_1,IMAGE_URL_2,DESCRIPTION_2,SEECLICKFIX_DATE_2,IMAGE_URL_3,DESCRIPTION_3,SEECLICKFIX_DATE_3,IMAGE_URL_4,DESCRIPTION_4,SEECLICKFIX_DATE_4,IMAGE_URL_5,DESCRIPTION_5,SEECLICKFIX_DATE_5,OAK_311_DATE,LATITUDE,LONGITUDE
616,https://seeclickfix.com/files/issue_images/0027/2409/image.jpg,"The city tree directly in front of our home is in danger of losing one or more of the very long overgrown limbs coming down into our home. The tree is planted on the parking strip and has not been trimmed for many years, dispite documented requests. The immense branches are also intertwined with our and neighbors electrical lines.",2014-12-30T18:25:47-05:00,https://seeclickfix.com/files/issue_images/0068/6075/1486688253237.jpg,Tree is in bad need of trimming and is hanging dangerously above our yard!,2017-02-09T20:02:34-05:00,https://seeclickfix.com/files/issue_images/0044/1831/1455047787316.jpg,"Tree to closed to utility wires, that's coming from neighbor side of the school. Tree branches needs to be cut.",2016-02-09T14:57:10-05:00,,,,,,,,,,01/07/2017 09:28:40 AM,37.7744343,-122.17650271
617,https://seeclickfix.com/files/issue_images/0031/8686/1430345965243.jpg,Someone knocked down 2 trees. ,2015-04-29T18:19:59-04:00,,Tree on corner if defemery park extreme danger from rot and insect heart wood gone cambreion layer and bark left only huge sway in wind  tree next to foot path and picnic area,2013-03-25T15:19:38-04:00,https://seeclickfix.com/files/issue_images/0075/1438/IMG_0427.JPG,Tree is broken and part of the tree is hanging.,2017-04-28T19:19:53-04:00,https://seeclickfix.com/files/issue_images/0075/4080/1493694719043.jpg,Growing crooked and you can't walk on sidewalk past street tree across from 1234 union,2017-05-01T23:12:05-04:00,https://seeclickfix.com/files/issue_images/0076/3952/1494288401255.jpg,"Trees on union between 12 and 14 are awful.  You can't walk on west side of street.  They don't grow straight they grow crooked, and are more like bushes than trees.  One was even cut down to a 3' stump and is now really growing like a bush.  Can we rip these out for something better?  ",2017-05-11T20:19:54-04:00,https://seeclickfix.com/files/issue_images/0010/3230/1359221248608.jpg,"Needs pruning, BAD!",2013-01-26T12:27:45-05:00,01/09/2017 05:08:17 PM,37.80942369,-122.28847276
618,https://seeclickfix.com/files/issue_images/0031/6646/1429971822299.jpg,Large branch down on a car. Damaged car.,2015-04-25T10:37:36-04:00,https://seeclickfix.com/files/issue_images/0036/5491/1439145867867.jpg,"Related to OPW Service Request #467585. The dead city tree was cut down by the city more than a year ago, but the large stump remains. Is there any plan to remove the stump? It may be termite-infested now, or at least I see a lot of burrowed holes in it.

I would like to be able to replace it with a new city-approved tree. I can plant and care for the new tree myself, but cannot do it with the stump. ",2015-08-09T14:45:17-04:00,https://seeclickfix.com/files/issue_images/0057/4249/1471471846842.jpg,Smashed tree needs to be removed and replaced on median on 51 street west of Desmond ,2016-08-17T18:14:02-04:00,,"Street tree canopy hangs very low, at some spots just 4-5 feet above sidewalk and street. This is a hazard for pedestrians, cyclists and vehicles ",2015-08-19T04:23:05-04:00,https://seeclickfix.com/files/issue_images/0040/0674/1446173553929.jpg,"The sap from a city of Oakland tree, which is located in front of my house, is causing damage to my roof. The branches that hang over my roof need to be pruned.  It is also causing damage to the paint on my house.  My house is located at 318 49th Street.  ",2015-10-29T22:59:37-04:00,https://seeclickfix.com/files/issue_images/0035/4123/1437076386553.jpg,Construction crew remodeling house poured concrete in parkway strip completely choking the street tree,2015-07-16T15:53:28-04:00,01/11/2017 03:56:01 PM,37.83495915,-122.25328732
619,,Large acacia hanging over Sanborn Road near turn around. Please remove. Thanks!,2015-02-28T20:14:59-05:00,https://seeclickfix.com/files/issue_images/0046/3719/wild_rose_tree_-_Copy.jpg,"two large trees remain down across Wild Rose Trail (lower section, below Sequoia-Bayview).  Both are passable, but the first has created a cut off the side of the trail in order for people to get around it.  The lower tree, near the intersection with Sunset Loop, must be climbed over.  Only the lower, smaller, tree is pictured here.  The tree further up the trail is much bigger.",2016-03-19T01:30:11-04:00,,"This is a 2nd request as the tree is still  leaning off the slope over Sanborn Dr.  See Issue ID: 1507081 /Svc Rqt  ID: 569240  archive.   City of Oakland Pub Wk.s closed the issue on Apr 16, --the tree taken down was a tall dead cypress from comment 3, which by the way was removed along with a lot of other blue paint dabbed trees that needed to come out - all in all a big job.   However I guess I need to write again, that an acacia tree is leaning out towards Sanborn Drive  dragging into a lower tree - Live Oak--,  and one of these days falling onto the roadway.  It's not marked  so I can put small color penants at the trunk -- to make sure you see it.  
On Sanbn Dr  past the yellow gate, where there's a road divide and  Keep Right sign,  go down left side [northwest]35 paces or so,  and look up hill past some other trees.  "" tree is 20,30 degrees from vertical, 18 - 20 inches diameter, one branch has torn off about 10 ft up, [late Jan / early Feb] the tree reaches down into a live oak and the last third of its height leans over into the road, . Also there's native plants on that hillside like lupine, purple needlegrass, yarrow, live oak bay laurel, and note that near the base of that tree is a little poison oak 2feet away and 9 10 feet away.[just so you don't get the rash]
It's a problem tree -- going to be more troubling. ""
Friends of Sausal Crk  does some volunteer broom and acacia cutting.  Our Field coordinator says this one is too big too crooked and to look around for help.   Will you please check it out and tell us what you think about  removing it.       Thank you.       Alan  Tong",2015-05-21T03:17:24-04:00,https://seeclickfix.com/files/issue_images/0065/3458/1481820739282.jpg,Widow maker by yellow gate along Sanborn Rd bear ranger station. Please cut.,2016-12-15T11:53:20-05:00,https://seeclickfix.com/files/issue_images/0042/0742/1451243524879.jpg,Tree fell into large dog park. Fence damage,2015-12-27T14:12:25-05:00,,,,01/16/2017 06:09:06 AM,37.80937764,-122.1861349
620,https://seeclickfix.com/files/issue_images/0016/5502/1385425740081.jpg,Huge amount of tree debris removed by crews after windstorm still left on street. Street cleaners steered around it.,2013-11-25T19:29:27-05:00,https://seeclickfix.com/files/issue_images/0031/6646/1429971822299.jpg,Large branch down on a car. Damaged car.,2015-04-25T10:37:36-04:00,,"trees need trimming on bryant ave, New LED lights were installed but there are many dark dangerous areas where the light is blocked by the trees. There have been 6 armed robberies in this area in the last month",2013-09-26T16:19:20-04:00,https://seeclickfix.com/files/issue_images/0016/5056/photo.JPG,"A large tree limb has come down onto the street. A large cable is dangling nearby, unclear if this was hit by the branch or not. ",2013-11-22T10:56:57-05:00,https://seeclickfix.com/files/issue_images/0045/1442/1456534626313.jpg,Non-emergency (I think). Medium-largish broken tree branch hanging over road.,2016-02-26T19:57:28-05:00,https://seeclickfix.com/files/issue_images/0057/4307/image.jpg,Tree branch blocks sign that notes street cleaning day/time. Please trim branch. ,2016-08-17T19:13:23-04:00,01/16/2017 02:53:34 PM,37.84030914,-122.25333406
621,https://seeclickfix.com/files/issue_images/0047/9241/1460576604803.jpg,Still dead. Reported this a year ago,2016-04-13T15:43:34-04:00,https://seeclickfix.com/files/issue_images/0044/7131/1455909791493.jpg,Dead tree at 10th and frontage. ,2016-02-19T14:23:57-05:00,https://seeclickfix.com/files/issue_images/0067/0512/1484699506239.jpg,Dead trees along Frontage. ,2017-01-17T19:31:55-05:00,https://seeclickfix.com/files/issue_images/0044/5307/1455653261709.jpg,Fallen branch,2016-02-16T15:08:14-05:00,https://seeclickfix.com/files/issue_images/0044/7133/1455909924873.jpg,Dead trees. Many redwoods have died from drought  about 5 smaller ones. ,2016-02-19T14:25:59-05:00,https://seeclickfix.com/files/issue_images/0019/8322/1399946326565.jpg,Dead tree at 14 th and frontage rd,2014-05-12T22:00:17-04:00,01/17/2017 04:30:55 PM,37.81181784,-122.30306346
622,https://seeclickfix.com/files/issue_images/0030/9608/1428540255250.jpg,need some maintainance. ,2015-04-08T20:44:23-04:00,,hazardous tree at the residence:  3232 Elmwood Avenue. Tree well far beyond the sidewalk and the tree branches are so low and heavy you can't walk through the sidewalk.  Peoplel must walk around the sidewalk into the street to get by putting children at risk. ,2016-11-04T12:32:16-04:00,https://seeclickfix.com/files/issue_images/0022/9776/1407986293963.jpg,Large fallen tree branch (on my car - I was able to drive it away from the branch),2014-08-13T23:18:33-04:00,https://seeclickfix.com/files/issue_images/0022/9741/1407980737420.jpg,Tree fallen in street. Blocking Ford st 94601,2014-08-13T21:46:17-04:00,,"The palm tree in front of 614 Lancaster is full of dead leaves/branches and is a fire hazard. It needs to be trimmed asap. Pictures of the tree can be seen here: https://www.google.com/maps/place/3057+E+7th+St,+Oakland,+CA+94601/@37.7724298,-122.2295578,3a,75y,132.77h,103.29t/data=!3m7!1e1!3m5!1sIBRN4sazyZ0FwPuA_EG63w!2e0!6s%2F%2Fgeo2.ggpht.com%2Fcbk%3Fpanoid%3DIBRN4sazyZ0FwPuA_EG63w%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D31.292292%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!4m5!3m4!1s0x808f868d37383801:0xedf176254a1c64ec!8m2!3d37.7725655!4d-122.2295961",2016-12-22T17:28:00-05:00,,,,01/18/2017 05:46:47 PM,37.77204645,-122.22975943
623,,Trees down in 3 different locations along Sunset Loop Trail between Stone Bridge @ west end) and intersection of Sunset east end of Meadow),2016-03-19T18:12:59-04:00,https://seeclickfix.com/files/issue_images/0046/3719/wild_rose_tree_-_Copy.jpg,"two large trees remain down across Wild Rose Trail (lower section, below Sequoia-Bayview).  Both are passable, but the first has created a cut off the side of the trail in order for people to get around it.  The lower tree, near the intersection with Sunset Loop, must be climbed over.  Only the lower, smaller, tree is pictured here.  The tree further up the trail is much bigger.",2016-03-19T01:30:11-04:00,,"Tree blocks the trail reroute, so traffic is using the old, unsafe steep T intersection with Sequoia-Bayview Trial",2013-11-22T20:47:28-05:00,,dangerous-looking dead tree still here. I also phoned and reported last week.,2017-05-21T19:30:48-04:00,,A large tree is down across Sequoia-Bayview.,2014-12-18T19:59:51-05:00,,"A large tree is down, completely blocking the trail for all users.",2015-01-01T10:53:11-05:00,01/21/2017 01:30:02 PM,37.80969567,-122.18329037
624,https://seeclickfix.com/files/issue_images/0073/6977/img-image_13477652427136.jpg,Monterey pine trees in City lot leaning over house. Branches are weighting tree towards house. Several pines nearby have fallen in recent storms.,2017-04-12T22:09:12-04:00,,,,,,,,,,,,,,,,01/23/2017 01:19:05 PM,37.82133493,-122.18904414
625,,"The bush blocks sight of cars coming downhill. Instead of cutting down it really should be remived and low plants planted there, if at all. Chatham School has a lot of cars with kids trying to pull out. Very dangerous!",2016-06-07T23:31:09-04:00,https://seeclickfix.com/files/issue_images/0015/9710/20131018_085046.jpg,overgrown plant covering freeway sign. see map for exact location. ,2013-10-18T22:22:48-04:00,https://seeclickfix.com/files/issue_images/0016/5478/Redwood_Trees_3.jpg,During the windstorms last week a large branch blew off of a eucalyptus tree and was blocking Redwood Road.  The police dragged them off of the street onto the side of the road and the walkway.   Pedestrians now must walk onto the traffic lanes of busy Redwood Road to go around the pile of branches and tree trunks causing a safety issue.  Please remove ASAP. ,2013-11-25T15:51:26-05:00,https://seeclickfix.com/files/issue_images/0049/2691/1462217803166.jpg,,2016-05-02T15:37:48-04:00,https://seeclickfix.com/files/issue_images/0060/3580/1474833250968.jpg,This tree is weighing down and pulling on power lines quite severely. It needs to be cut back before the cables give way and start a hills fire.,2016-09-25T15:56:52-04:00,https://seeclickfix.com/files/issue_images/0070/5262/Tree_in_Leona_Lodge__2_.jpg,Leaning half-dead tree in parking lot of Leona Lodge. Looks like a falling danger to people and parked cars. Tree is already marked with a blue X on the trunk.,2017-03-07T01:30:22-05:00,01/05/2017 01:52:42 PM,37.79244313,-122.18007204
626,https://seeclickfix.com/files/issue_images/0030/9608/1428540255250.jpg,need some maintainance. ,2015-04-08T20:44:23-04:00,,hazardous tree at the residence:  3232 Elmwood Avenue. Tree well far beyond the sidewalk and the tree branches are so low and heavy you can't walk through the sidewalk.  Peoplel must walk around the sidewalk into the street to get by putting children at risk. ,2016-11-04T12:32:16-04:00,https://seeclickfix.com/files/issue_images/0022/9776/1407986293963.jpg,Large fallen tree branch (on my car - I was able to drive it away from the branch),2014-08-13T23:18:33-04:00,https://seeclickfix.com/files/issue_images/0022/9741/1407980737420.jpg,Tree fallen in street. Blocking Ford st 94601,2014-08-13T21:46:17-04:00,,"The palm tree in front of 614 Lancaster is full of dead leaves/branches and is a fire hazard. It needs to be trimmed asap. Pictures of the tree can be seen here: https://www.google.com/maps/place/3057+E+7th+St,+Oakland,+CA+94601/@37.7724298,-122.2295578,3a,75y,132.77h,103.29t/data=!3m7!1e1!3m5!1sIBRN4sazyZ0FwPuA_EG63w!2e0!6s%2F%2Fgeo2.ggpht.com%2Fcbk%3Fpanoid%3DIBRN4sazyZ0FwPuA_EG63w%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D31.292292%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656!4m5!3m4!1s0x808f868d37383801:0xedf176254a1c64ec!8m2!3d37.7725655!4d-122.2295961",2016-12-22T17:28:00-05:00,,,,01/24/2017 04:08:34 PM,37.77204645,-122.22975943
627,https://seeclickfix.com/files/issue_images/0067/7281/1485550233732.jpg,Power lines run through overgrown branches that will break as they have in the past. Please trim tree!,2017-01-27T21:44:08-05:00,https://seeclickfix.com/files/issue_images/0007/3843/fallen_tree_and_street_refuse_04.21.12_002.jpg,a very large tree limb with branches is in the public right of way. it is now a hiding place for illegal dumping and drug addicts and homeless people. please remove this,2012-04-21T11:20:54-04:00,https://seeclickfix.com/files/issue_images/0071/5262/1489975295939.jpg,Serious potential for damage to people and property exists. This tree has dropped branches frequently. The car in this picture has damage to the hood from a dropped branch two weeks ago. The branch needs to be cut off or it will hurt someone soon. I am reporting this to document that the City has been notified. ,2017-03-19T22:02:56-04:00,https://seeclickfix.com/files/issue_images/0068/6029/1486681789941.jpg,The branch of the eucalyptus tree has broken. There is also a broken branch hanging on the tree.,2017-02-09T18:10:37-05:00,https://seeclickfix.com/files/issue_images/0068/6031/1486681789941.jpg,The branch of the eucalyptus tree has broken. There is also a broken branch hanging on the tree.,2017-02-09T18:11:42-05:00,https://seeclickfix.com/files/issue_images/0070/5846/1488920720332.jpg,This tree again dropped branches. Three trees on this block continually drop branches and someday will seriously hurt someone. The City will experience significant liability as I am documenting the number of times branches fall and damage property. The City is negligent in not taking care of necessary pruning. These trees need to be replaced with any other type of tree! ,2017-03-07T16:05:46-05:00,01/27/2017 06:43:48 PM,37.77836608,-122.2283249
628,https://seeclickfix.com/files/issue_images/0077/8308/img-image_265-1757744551.jpg,"tree well problem, trip hazard.
",2017-05-27T09:55:14-04:00,https://seeclickfix.com/files/issue_images/0067/8409/1485465168897.jpg,Leaning acacia with swing-child safety hazard.,2017-01-29T23:34:36-05:00,https://seeclickfix.com/files/issue_images/0043/0667/1453145645234.jpg,Downed eucalyptus branches in park.,2016-01-18T14:34:17-05:00,https://seeclickfix.com/files/issue_images/0051/7255/1465138518286.jpg,,2016-06-05T10:56:17-04:00,https://seeclickfix.com/files/issue_images/0082/3201/img-SCF__20170717_1349571056716634103509092.jpg,,2017-07-17T16:54:15-04:00,,Tree branches  at corner of Coolidge and Hyde obstruct view of traffic coming from Foothill Blvd.  It makes it very difficult to make a left turn onto Coolidge from Hyde as you need to move out practically into first lane to be able to see if any cars are coming.  You also then have to watch for traffic coming from Galindo St.  ,2012-09-12T11:40:37-04:00,01/29/2017 08:34:17 PM,37.78676309,-122.21735333
629,,Large acacia hanging over Sanborn Road near turn around. Please remove. Thanks!,2015-02-28T20:14:59-05:00,https://seeclickfix.com/files/issue_images/0046/3719/wild_rose_tree_-_Copy.jpg,"two large trees remain down across Wild Rose Trail (lower section, below Sequoia-Bayview).  Both are passable, but the first has created a cut off the side of the trail in order for people to get around it.  The lower tree, near the intersection with Sunset Loop, must be climbed over.  Only the lower, smaller, tree is pictured here.  The tree further up the trail is much bigger.",2016-03-19T01:30:11-04:00,,"This is a 2nd request as the tree is still  leaning off the slope over Sanborn Dr.  See Issue ID: 1507081 /Svc Rqt  ID: 569240  archive.   City of Oakland Pub Wk.s closed the issue on Apr 16, --the tree taken down was a tall dead cypress from comment 3, which by the way was removed along with a lot of other blue paint dabbed trees that needed to come out - all in all a big job.   However I guess I need to write again, that an acacia tree is leaning out towards Sanborn Drive  dragging into a lower tree - Live Oak--,  and one of these days falling onto the roadway.  It's not marked  so I can put small color penants at the trunk -- to make sure you see it.  
On Sanbn Dr  past the yellow gate, where there's a road divide and  Keep Right sign,  go down left side [northwest]35 paces or so,  and look up hill past some other trees.  "" tree is 20,30 degrees from vertical, 18 - 20 inches diameter, one branch has torn off about 10 ft up, [late Jan / early Feb] the tree reaches down into a live oak and the last third of its height leans over into the road, . Also there's native plants on that hillside like lupine, purple needlegrass, yarrow, live oak bay laurel, and note that near the base of that tree is a little poison oak 2feet away and 9 10 feet away.[just so you don't get the rash]
It's a problem tree -- going to be more troubling. ""
Friends of Sausal Crk  does some volunteer broom and acacia cutting.  Our Field coordinator says this one is too big too crooked and to look around for help.   Will you please check it out and tell us what you think about  removing it.       Thank you.       Alan  Tong",2015-05-21T03:17:24-04:00,https://seeclickfix.com/files/issue_images/0065/3458/1481820739282.jpg,Widow maker by yellow gate along Sanborn Rd bear ranger station. Please cut.,2016-12-15T11:53:20-05:00,https://seeclickfix.com/files/issue_images/0042/0742/1451243524879.jpg,Tree fell into large dog park. Fence damage,2015-12-27T14:12:25-05:00,,,,02/02/2017 05:14:57 PM,37.80937764,-122.1861349
630,,Very old Christmas tree dumped on sidewalk,2014-06-03T12:57:00-04:00,,Fallen branch. ,2013-09-10T16:13:35-04:00,https://seeclickfix.com/files/issue_images/0025/5088/P1060108.JPG,"Dead pine tree at Lake Merritt, opposite 1400 Lakeshore Ave.",2014-11-04T09:29:03-05:00,https://seeclickfix.com/files/issue_images/0038/0393/1441898693238.jpg,Tree limb fell blocking sidewalk ,2015-09-10T11:25:29-04:00,https://seeclickfix.com/files/issue_images/0033/6106/P1060616.JPG,"Dead pine tree next to Lake Merritt, opposite 1330 Lakeshore Ave.",2015-06-08T00:43:54-04:00,https://seeclickfix.com/files/issue_images/0062/0226/1476827462447.jpg,Low hanging tree limb. Right at head level.,2016-10-19T09:14:57-04:00,02/07/2017 01:21:09 PM,37.79994696,-122.25474332
631,,,,,,,,,,,,,,,,,,,01/21/2017 08:44:42 AM,37.79546247,-122.16118144
632,,Large acacia hanging over Sanborn Road near turn around. Please remove. Thanks!,2015-02-28T20:14:59-05:00,https://seeclickfix.com/files/issue_images/0046/3719/wild_rose_tree_-_Copy.jpg,"two large trees remain down across Wild Rose Trail (lower section, below Sequoia-Bayview).  Both are passable, but the first has created a cut off the side of the trail in order for people to get around it.  The lower tree, near the intersection with Sunset Loop, must be climbed over.  Only the lower, smaller, tree is pictured here.  The tree further up the trail is much bigger.",2016-03-19T01:30:11-04:00,,"This is a 2nd request as the tree is still  leaning off the slope over Sanborn Dr.  See Issue ID: 1507081 /Svc Rqt  ID: 569240  archive.   City of Oakland Pub Wk.s closed the issue on Apr 16, --the tree taken down was a tall dead cypress from comment 3, which by the way was removed along with a lot of other blue paint dabbed trees that needed to come out - all in all a big job.   However I guess I need to write again, that an acacia tree is leaning out towards Sanborn Drive  dragging into a lower tree - Live Oak--,  and one of these days falling onto the roadway.  It's not marked  so I can put small color penants at the trunk -- to make sure you see it.  
On Sanbn Dr  past the yellow gate, where there's a road divide and  Keep Right sign,  go down left side [northwest]35 paces or so,  and look up hill past some other trees.  "" tree is 20,30 degrees from vertical, 18 - 20 inches diameter, one branch has torn off about 10 ft up, [late Jan / early Feb] the tree reaches down into a live oak and the last third of its height leans over into the road, . Also there's native plants on that hillside like lupine, purple needlegrass, yarrow, live oak bay laurel, and note that near the base of that tree is a little poison oak 2feet away and 9 10 feet away.[just so you don't get the rash]
It's a problem tree -- going to be more troubling. ""
Friends of Sausal Crk  does some volunteer broom and acacia cutting.  Our Field coordinator says this one is too big too crooked and to look around for help.   Will you please check it out and tell us what you think about  removing it.       Thank you.       Alan  Tong",2015-05-21T03:17:24-04:00,https://seeclickfix.com/files/issue_images/0065/3458/1481820739282.jpg,Widow maker by yellow gate along Sanborn Rd bear ranger station. Please cut.,2016-12-15T11:53:20-05:00,https://seeclickfix.com/files/issue_images/0042/0742/1451243524879.jpg,Tree fell into large dog park. Fence damage,2015-12-27T14:12:25-05:00,,,,02/12/2017 11:19:26 AM,37.80937764,-122.1861349
633,,Broken / fallen tree branch,2013-06-12T11:20:14-04:00,https://seeclickfix.com/files/issue_images/0068/7985/img-5938658922081177023.jpg,Tree branches are getting too close to power/utility lines.,2017-02-12T15:31:25-05:00,https://seeclickfix.com/files/issue_images/0048/2139/1460986336983.jpg,Please cut this Tree. Is very dangerus in the nigth. People drunk hidden in this zone. Scary people and motorcycle in the sidewalk. ,2016-04-18T09:33:27-04:00,https://seeclickfix.com/files/issue_images/0032/5827/SCF__20150515_184831-1214327201.jpg,Tree needs to be trimmed. Tree blocking business sign,2015-05-15T21:51:25-04:00,https://seeclickfix.com/files/issue_images/0084/0862/img-8230576-1701562983.jpg,"Trees need to be trimmed, obscuring view of sign indicating single traffic lane.",2017-08-07T01:30:13-04:00,https://seeclickfix.com/files/issue_images/0073/3843/img-674736921-1341095565.jpg,"Tree leaning (in center srtip), possibly caused by high winds from last Wednesday/Thursday ",2017-04-10T01:12:38-04:00,02/12/2017 12:31:10 PM,37.7762359,-122.22161043
634,,,2013-11-30T19:12:11-05:00,https://seeclickfix.com/files/issue_images/0064/2341/1479935759586.jpg,Fallen branch down at arroyo park by the tot lot close to Olive st . Thanks ,2016-11-23T16:16:53-05:00,https://seeclickfix.com/files/issue_images/0073/2136/IMG_5597.JPG,"I have reported the issue with the City of Oakland (Tree Dept.)
I purchased a house on 7539 Arthur Street on Dec. 2008
since then have had branches fallen down on my vehicle (parked on the street) in front of my house, due to the overgrown branches
The City advised that they did not have the funds available to prune/trim the tree (few years ago) which I had to pay myself because of the damages caused to my vehicles. Which was classified as an act of nature by the City. Yet I see other trees being planted in Oakland!! Don't understand how this is possible if they can't keep up with the ones already planted in dire need of trimming. Last nights wind caused a few branches to break off, the tree overhangs above my house and electrical cables...the problem with overgrown trees on Arthur Street (73rd to 78th Ave) must be resolved...They attract illegal dumping, reduce lighting and attract illegal activities.",2017-04-07T15:16:48-04:00,https://seeclickfix.com/files/issue_images/0049/7476/1462822477647.jpg,Trees in parking lot need to be trimmed so work truck's can get in.   Thanks ,2016-05-09T15:38:33-04:00,https://seeclickfix.com/files/issue_images/0050/7834/1464029217806.jpg,Low hanging branch @ arroyo Viejo behind the head start building. Thanks ,2016-05-23T14:48:03-04:00,https://seeclickfix.com/files/issue_images/0073/4211/1491841949405.jpg,Hanging Branch @ arroyo park . Along the pathway ,2017-04-10T12:33:15-04:00,02/17/2017 10:40:02 AM,37.7628115,-122.17642195
635,,Another mud slide has happened at this intersection.  A lot of mud blocking is half of the road. There is tree that's down acrosse the road but it is  small and you can drive over it,2017-02-10T11:45:29-05:00,,Euc tree fallen across fire road/pedestrian access to Montclair RRTrail and uphill residential area. Located immediately behind OPW corp yard Shepherd Canyon Rd,2013-11-24T14:31:23-05:00,https://seeclickfix.com/files/issue_images/0069/7640/1487978632869.jpg,"Power lines run through branches, one instance of tree growth engulfing wire. ",2017-02-24T18:24:03-05:00,https://seeclickfix.com/files/issue_images/0039/0844/1443987100762.jpg,Dead trees at Shepherd Canyon Park playing field,2015-10-04T15:33:11-04:00,,Tree/Landslide at the Chelton/Ascot intersection.,2017-01-20T09:57:16-05:00,https://seeclickfix.com/files/issue_images/0033/6962/1433880139679.jpg,Limb partially blocking road. ,2015-06-09T16:03:02-04:00,02/24/2017 03:24:03 PM,37.82255947,-122.20155901
636,,New median plants are over grown on 24th and Broadway ,2013-11-05T17:35:50-05:00,https://seeclickfix.com/files/issue_images/0038/0484/1441906621076.jpg,Tree grate,2015-09-10T13:37:41-04:00,https://seeclickfix.com/files/issue_images/0032/9422/1432509235741.jpg,Dead tree on the west side of Valdez at 24th.  Can it be replaced with a living tree?  Thanks. You can see how big the surviving tree is.  This has been dead for about a year.  ,2015-05-24T19:17:21-04:00,https://seeclickfix.com/files/issue_images/0048/6502/1461519115801.jpg,Branches hanging out in the road ,2016-04-24T13:33:41-04:00,,Tree is knocked down on sidewalk and needs removal,2013-11-26T18:48:36-05:00,https://seeclickfix.com/files/issue_images/0035/9839/c83c690.jpeg,Tree branches are hanging low people have to duck underneath ,2015-07-28T19:12:40-04:00,03/03/2017 08:52:10 PM,37.81151959,-122.26218402
637,https://seeclickfix.com/files/issue_images/0029/0178/1424276066906.jpg,Dead tree - safe location ,2015-02-18T11:16:09-05:00,https://seeclickfix.com/files/issue_images/0032/9176/1432431982367.jpg,Dead tree. Not dangerous but needs to be removed,2015-05-23T21:46:33-04:00,https://seeclickfix.com/files/issue_images/0070/4189/1488741220472.jpg,,2017-03-05T14:13:53-05:00,https://seeclickfix.com/files/issue_images/0085/2694/1499568724538.jpg,Three dead trees that need to be taken out soon.,2017-08-20T20:35:12-04:00,https://seeclickfix.com/files/issue_images/0081/5602/1499568622385.jpg,Dead tree on Kimberlin Heights Drive next to three other dead trees to the south,2017-07-08T22:50:33-04:00,,Dead trees to be removed,2014-08-28T18:32:38-04:00,03/05/2017 11:13:54 AM,37.80304816,-122.17997923
638,,,,,,,,,,,,,,,,,,,03/05/2017 12:15:27 PM,37.8553057,-122.21121935
639,https://seeclickfix.com/files/issue_images/0038/0467/1441905421751.jpg,Corner of west grand by Ozumo ,2015-09-10T13:18:53-04:00,https://seeclickfix.com/files/issue_images/0039/4195/41st___Manila.jpg,At northwest corner of intersection.,2015-10-12T17:47:24-04:00,https://seeclickfix.com/files/issue_images/0032/9668/38th___Webster.jpg,The fruit tree hanging over the fence on the east side of Webster here is at face level with an average-sized adult. It needs to be trimmed judiciously.,2015-05-25T16:46:48-04:00,https://seeclickfix.com/files/issue_images/0039/7637/3947_Opal.jpg,Large branch lying on sidewalk at this address.,2015-10-21T12:40:43-04:00,https://seeclickfix.com/files/issue_images/0031/2007/Webster___40th.jpg,"On Webster immediately north of 40th, as the photo shows.",2015-04-14T12:54:19-04:00,https://seeclickfix.com/files/issue_images/0084/3427/375_41st_Street.jpg,Address approximate. Flowering plum here is definitively dead and needs to be removed.,2017-08-09T12:34:27-04:00,03/06/2017 10:42:02 AM,37.8290123,-122.25813734
640,https://seeclickfix.com/files/issue_images/0030/9585/1428535548291.jpg,Tree by the creek is hanging low one part of the is halfway broken already its between the pool and sausal creek ,2015-04-08T19:26:58-04:00,https://seeclickfix.com/files/issue_images/0016/7806/tia108477204.jpg,Broken tree branch,2013-12-18T12:31:08-05:00,https://seeclickfix.com/files/issue_images/0070/4463/1488778955086.jpg,"Tree down in Diamond Park, crushing light pole. ",2017-03-06T00:42:55-05:00,,A swimmer at Lions Pool reported his concern for an overgrown tree branch that is hanging over the pool.  HE requested to have it removed before it falls on unsuspecting swimmers.  ,2014-08-12T13:25:11-04:00,https://seeclickfix.com/files/issue_images/0047/8583/1460503839891.jpg,Tree limb is hanging and its broken off of the root of the tree ,2016-04-12T19:31:00-04:00,https://seeclickfix.com/files/issue_images/0044/5456/1455662684990.jpg,Tree limb has fallen between tennis courts and tot lot its on the field ,2016-02-16T17:45:02-05:00,03/10/2017 10:42:05 AM,37.80726551,-122.21455219
